id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
1,3617.2559,352.8000000001157,5,16,0.4180327103552838,0.6821823808521131,0.783269508688,1.0,pupil,-70.59935355869726,-84.51290920574947,456.9785679734375,3617.2559 3617.2643 3617.2727 3617.2811 3617.2895 3617.2979 3617.3063 3617.3147 3617.3231 3617.3315 3617.3399 3617.3483 3617.3567 3617.3651 3617.3735 3617.3819 3617.3903 3617.3987 3617.4071 3617.4155 3617.4239 3617.4323 3617.4407 3617.4491 3617.4575 3617.4659 3617.4743 3617.4827 3617.4911 3617.4995 3617.5079 3617.5163 3617.5247 3617.5331 3617.5415 3617.5499 3617.5583 3617.5667 3617.5751 3617.5835 3617.5919 3617.6003 3617.6087
2,3621.2627,1259.9999999997635,125,162,0.41843589897248057,0.7151648489377342,0.958956015954,1.0,pupil,-71.75153441391788,-100.42982884190037,463.78903323249625,3621.2627 3621.2711 3621.2795 3621.2879 3621.2963 3621.3047 3621.3131 3621.3215 3621.3299 3621.3383 3621.3467 3621.3551 3621.3635 3621.3719 3621.3803 3621.3887 3621.3971 3621.4055 3621.4139 3621.4223 3621.4307 3621.4391 3621.4475 3621.4559 3621.4643 3621.4727 3621.4811 3621.4895 3621.4979 3621.5063 3621.5147 3621.5231 3621.5315 3621.5399 3621.5483 3621.5735 3621.5819 3621.5903 3621.5987 3621.6071 3621.6155 3621.6239 3621.6323 3621.6407 3621.6491 3621.6575 3621.6659 3621.6743 3621.6827 3621.6911 3621.6995 3621.7079 3621.7163 3621.7247 3621.7331 3621.7415 3621.7499 3621.7583 3621.7667 3621.7751 3621.7835 3621.7919 3621.8003 3621.8087 3621.8171 3621.8255 3621.8339 3621.8423 3621.8507 3621.8591 3621.8675 3621.8759 3621.8843 3621.8927 3621.9011 3621.9095 3621.9179 3621.9263 3621.9347 3621.9431 3621.9515 3621.9599 3621.9683 3621.9767 3621.9851 3621.9935 3622.0019 3622.0103 3622.0187 3622.0271 3622.0355 3622.0439 3622.0523 3622.0607 3622.0691 3622.0775 3622.0859 3622.0943 3622.1027 3622.1111 3622.1195 3622.1279 3622.1363 3622.1447 3622.1531 3622.1615 3622.1699 3622.1783 3622.1867 3622.1951 3622.2035 3622.2119 3622.2203 3622.2287 3622.2371 3622.2455 3622.2539 3622.2623 3622.2707 3622.2791 3622.2875 3622.2959 3622.3043 3622.3127 3622.3211 3622.3295 3622.3379 3622.3463 3622.3547 3622.3631 3622.3715 3622.3799 3622.3883 3622.3967 3622.4051 3622.4135 3622.4219 3622.4303 3622.4387 3622.4471 3622.4555 3622.4639 3622.4723 3622.4807 3622.4891 3622.4975 3622.5059 3622.5143 3622.5227
3,3628.0163,361.20000000028085,326,337,0.38714293924039694,0.5879235016159821,0.919865226001,0.9997727272727274,pupil,-89.72090025873602,-43.19050834157393,442.3748589173719,3628.0163 3628.0247 3628.0331 3628.0415 3628.0499 3628.0583 3628.0667 3628.0751 3628.0835 3628.0919 3628.1003 3628.1087 3628.1171 3628.1255 3628.1339 3628.1423 3628.1507 3628.1591 3628.1675 3628.1759 3628.1843 3628.1927 3628.2011 3628.2095 3628.2179 3628.2263 3628.2347 3628.2431 3628.2515 3628.2599 3628.2683 3628.2767 3628.2851 3628.2935 3628.3019 3628.3103 3628.3187 3628.3271 3628.3355 3628.3439 3628.3523 3628.3607 3628.3691 3628.3775
4,3632.0231,428.4000000002379,446,459,0.4277552935583841,0.7160430151419823,0.949754897115,1.0,pupil,-64.32144053511863,-99.95276026770452,460.70911888314004,3632.0231 3632.0315 3632.0399 3632.0483 3632.0567 3632.0651 3632.0735 3632.0819 3632.0903 3632.0987 3632.1071 3632.1155 3632.1239 3632.1323 3632.1407 3632.1491 3632.1575 3632.1659 3632.1743 3632.1827 3632.1911 3632.1995 3632.2079 3632.2163 3632.2247 3632.2331 3632.2415 3632.2499 3632.2583 3632.2667 3632.2751 3632.2835 3632.2919 3632.3003 3632.3087 3632.3171 3632.3255 3632.3339 3632.3423 3632.3507 3632.3591 3632.3675 3632.3759 3632.3843 3632.3927 3632.4011 3632.4095 3632.4179 3632.4263 3632.4347 3632.4431 3632.4515
5,3636.0299,840.0000000001455,565,590,0.4610758619962541,0.7167798856032974,0.737886420291,1.0,pupil,-38.8164336602516,-97.49236229462056,450.365697202379,3636.0299 3636.0383 3636.0467 3636.0551 3636.0635 3636.0719 3636.0803 3636.0887 3636.0971 3636.1055 3636.1139 3636.1223 3636.1307 3636.1391 3636.1475 3636.1559 3636.1643 3636.1727 3636.1811 3636.1895 3636.1979 3636.2063 3636.2147 3636.2231 3636.2315 3636.2399 3636.2483 3636.2567 3636.2651 3636.2735 3636.2819 3636.2903 3636.2987 3636.3071 3636.3155 3636.3239 3636.3323 3636.3407 3636.3491 3636.3575 3636.3659 3636.3743 3636.3827 3636.3911 3636.3995 3636.4163 3636.4247 3636.4331 3636.4415 3636.4499 3636.4583 3636.4667 3636.4751 3636.4835 3636.4919 3636.5003 3636.5087 3636.5171 3636.5255 3636.5339 3636.5423 3636.5507 3636.5591 3636.5675 3636.5759 3636.5843 3636.5927 3636.6011 3636.6095 3636.6179 3636.6263 3636.6347 3636.6431 3636.6515 3636.6599 3636.6683 3636.6767 3636.6851 3636.6935 3636.7019 3636.7103 3636.7187 3636.7271 3636.7355 3636.7439 3636.7523 3636.7607 3636.7691 3636.7775 3636.7859 3636.7943 3636.8027 3636.8111 3636.8195 3636.8279 3636.8363 3636.8447 3636.8531 3636.8615 3636.8699
6,3640.4231,336.0000000002401,696,707,0.457116450472187,0.7124852873590964,0.957530164111,1.0,pupil,-41.66502050123797,-95.7805663232298,450.804593909095,3640.4231 3640.4315 3640.4399 3640.4483 3640.4567 3640.4651 3640.4735 3640.4819 3640.4903 3640.4987 3640.5071 3640.5155 3640.5239 3640.5323 3640.5407 3640.5491 3640.5575 3640.5659 3640.5743 3640.5827 3640.5911 3640.5995 3640.6079 3640.6163 3640.6247 3640.6331 3640.6415 3640.6499 3640.6583 3640.6667 3640.6751 3640.6835 3640.6919 3640.7003 3640.7087 3640.7171 3640.7255 3640.7339 3640.7423 3640.7507 3640.7591
7,3645.1607,344.3999999999505,838,848,0.4251119698746845,0.612740733320727,0.798014994959,1.0,pupil,-62.173129791973125,-52.450813439930585,438.3918100156169,3645.1607 3645.1691 3645.1775 3645.1859 3645.1943 3645.2027 3645.2111 3645.2195 3645.2279 3645.2447 3645.2531 3645.2615 3645.2699 3645.2783 3645.2867 3645.2951 3645.3035 3645.3119 3645.3203 3645.3287 3645.3371 3645.3455 3645.3539 3645.3623 3645.3707 3645.3791 3645.3875 3645.3959 3645.4043 3645.4127 3645.4211 3645.4295 3645.4379 3645.4463 3645.4547 3645.4631 3645.4715 3645.4799 3645.4883 3645.4967 3645.5051
8,3650.1671,520.799999999781,987,1003,0.41472279333754647,0.68053941453511,0.755507094845,1.0,pupil,-73.03128811358167,-83.85935263666622,456.9652818860201,3650.1671 3650.1755 3650.1839 3650.1923 3650.2007 3650.2175 3650.2259 3650.2343 3650.2427 3650.2511 3650.2595 3650.2679 3650.2763 3650.2847 3650.2931 3650.3015 3650.3099 3650.3183 3650.3267 3650.3351 3650.3435 3650.3519 3650.3603 3650.3687 3650.3771 3650.3855 3650.3939 3650.4023 3650.4107 3650.4191 3650.4275 3650.4527 3650.4611 3650.4695 3650.4779 3650.4863 3650.4947 3650.5031 3650.5115 3650.5199 3650.5283 3650.5367 3650.5451 3650.5535 3650.5619 3650.5703 3650.5787 3650.5871 3650.5955 3650.6039 3650.6123 3650.6207 3650.6291 3650.6375 3650.6459 3650.6543 3650.6627 3650.6711 3650.6795 3650.6879
9,3654.9131,335.99999999978536,1129,1139,0.3816041495765577,0.6853400261944718,0.959928681133,1.0,pupil,-100.04450685708323,-88.55241226659993,466.59760516745666,3654.9131 3654.9215 3654.9299 3654.9383 3654.9467 3654.9551 3654.9635 3654.9719 3654.9803 3654.9887 3654.9971 3655.0055 3655.0139 3655.0223 3655.0307 3655.0391 3655.0475 3655.0559 3655.0643 3655.0727 3655.0811 3655.0895 3655.0979 3655.1063 3655.1147 3655.1231 3655.1315 3655.1399 3655.1483 3655.1567 3655.1651 3655.1735 3655.1819 3655.1987 3655.2071 3655.2155 3655.2239 3655.2323 3655.2407 3655.2491
10,3659.0207,588.0000000001928,1251,1269,0.37361670716065115,0.6515168096463095,0.998707456943,1.0,pupil,-104.46837062345116,-72.76313978195262,460.9049663105467,3659.0207 3659.0291 3659.0375 3659.0459 3659.0543 3659.0627 3659.0711 3659.0795 3659.0879 3659.0963 3659.1047 3659.1131 3659.1215 3659.1299 3659.1383 3659.1467 3659.1551 3659.1635 3659.1719 3659.1803 3659.1887 3659.1971 3659.2055 3659.2139 3659.2223 3659.2307 3659.2391 3659.2475 3659.2559 3659.2643 3659.2727 3659.2811 3659.2895 3659.2979 3659.3063 3659.3147 3659.3231 3659.3315 3659.3399 3659.3483 3659.3567 3659.3651 3659.3735 3659.3819 3659.3903 3659.3987 3659.4071 3659.4155 3659.4239 3659.4323 3659.4407 3659.4491 3659.4575 3659.4659 3659.4743 3659.4827 3659.4911 3659.4995 3659.5079 3659.5163 3659.5247 3659.5331 3659.5415 3659.5499 3659.5583 3659.5667 3659.5751 3659.5835 3659.5919 3659.6003 3659.6087
11,3659.7767,3553.200000000288,1274,1380,0.3686449154700704,0.656393585351465,0.97785313227,1.0,pupil,-108.90641791946442,-75.39045505459136,463.1346903085612,3659.7767 3659.7683 3659.7599 3659.7515 3659.7431 3659.7347 3659.7263 3659.7179 3659.7095 3659.7011 3659.6927 3659.6843 3659.6759 3659.6675 3659.6591 3659.6507 3659.6423 3659.6339 3659.6255 3659.6171 3663.0275 3663.0359 3663.0443 3663.0527 3663.0611 3663.0695 3663.0779 3663.0863 3663.0947 3663.1031 3663.1115 3663.1199 3663.1283 3663.1367 3663.1451 3663.1535 3663.1619 3663.1703 3663.1787 3663.1871 3663.1955 3663.2039 3663.2123 3663.2207 3663.2291 3663.2375 3663.2459 3663.2543 3663.2627 3663.2711 3663.2795 3663.2879 3663.2963 3663.3047 3663.3131 3663.3215 3663.3299
12,3663.7835,453.5999999998239,1394,1407,0.3658281108519436,0.5984917576709121,0.982291468589,1.0,pupil,-107.22613726908085,-48.67110816098915,449.9309492128817,3663.7835 3663.7919 3663.8003 3663.8087 3663.8171 3663.8255 3663.8339 3663.8423 3663.8507 3663.8591 3663.8675 3663.8759 3663.8843 3663.8927 3663.9011 3663.9095 3663.9179 3663.9263 3663.9347 3663.9431 3663.9515 3663.9599 3663.9683 3663.9767 3663.9851 3663.9935 3664.0019 3664.0103 3664.0187 3664.0271 3664.0355 3664.0439 3664.0523 3664.0607 3664.0691 3664.0775 3664.0859 3664.0943 3664.1027 3664.1111 3664.1195 3664.1279 3664.1363 3664.1447 3664.1531 3664.1615 3664.1699 3664.1783 3664.1867 3664.1951 3664.2035 3664.2119 3664.2203 3664.2287 3664.2371
13,3668.0255,621.599999999944,1520,1539,0.4558393622302715,0.6160382720992446,0.795400975959,1.0,pupil,-40.05518256770708,-52.471156648184284,429.84029558034706,3668.0255 3668.0339 3668.0423 3668.0507 3668.0591 3668.0675 3668.0759 3668.0843 3668.0927 3668.1011 3668.1095 3668.1179 3668.1263 3668.1347 3668.1431 3668.1515 3668.1599 3668.1683 3668.1767 3668.1851 3668.1935 3668.2019 3668.2103 3668.2187 3668.2271 3668.2355 3668.2439 3668.2523 3668.2607 3668.2691 3668.2775 3668.2859 3668.2943 3668.3027 3668.3111 3668.3195 3668.3279 3668.3363 3668.3447 3668.3531 3668.3615 3668.3699 3668.3783 3668.3867 3668.3951 3668.4035 3668.4119 3668.4203 3668.4287 3668.4371 3668.4455 3668.4539 3668.4623 3668.4707 3668.4791 3668.4875 3668.4959 3668.5043 3668.5127 3668.5211 3668.5295 3668.5379 3668.5463 3668.5547 3668.5631 3668.5715 3668.5799 3668.5883 3668.5967 3668.6051 3668.6135 3668.6219 3668.6303 3668.6387 3668.6471
14,3672.1751,336.0000000002401,1644,1654,0.3804149766822671,0.6621112416680698,0.835341838975,1.0,pupil,-99.56762647868901,-77.3886216212045,461.7426223785345,3672.1751 3672.1835 3672.1919 3672.2003 3672.2087 3672.2171 3672.2255 3672.2339 3672.2423 3672.2507 3672.2675 3672.2759 3672.2843 3672.2927 3672.3011 3672.3095 3672.3179 3672.3263 3672.3347 3672.3431 3672.3515 3672.3599 3672.3683 3672.3767 3672.3851 3672.3935 3672.4019 3672.4103 3672.4187 3672.4271 3672.4355 3672.4439 3672.4523 3672.4607 3672.4691 3672.4775 3672.4859 3672.4943 3672.5027 3672.5111
15,3676.1819,394.800000000032,1764,1775,0.38136668532943063,0.6444992289522807,0.971332367988,1.0,pupil,-97.69356919309045,-69.00130298895583,457.4741138012169,3676.1819 3676.1903 3676.1987 3676.2071 3676.2155 3676.2239 3676.2323 3676.2407 3676.2491 3676.2575 3676.2659 3676.2743 3676.2827 3676.2911 3676.2995 3676.3079 3676.3163 3676.3247 3676.3331 3676.3415 3676.3499 3676.3583 3676.3667 3676.3751 3676.3835 3676.3919 3676.4003 3676.4087 3676.4171 3676.4255 3676.4339 3676.4423 3676.4507 3676.4591 3676.4675 3676.4759 3676.4843 3676.4927 3676.5011 3676.5095 3676.5179 3676.5263 3676.5347 3676.5431 3676.5515 3676.5599 3676.5683 3676.5767
16,3681.1463,336.0000000002401,1912,1922,0.4427382626274231,0.5917582203376894,0.925601691506,1.0,pupil,-48.625069637865096,-42.78497304566659,428.01448517913894,3681.1463 3681.1547 3681.1631 3681.1715 3681.1799 3681.1883 3681.1967 3681.2051 3681.2135 3681.2219 3681.2303 3681.2387 3681.2471 3681.2555 3681.2639 3681.2723 3681.2807 3681.2891 3681.2975 3681.3059 3681.3143 3681.3227 3681.3311 3681.3395 3681.3479 3681.3563 3681.3647 3681.3731 3681.3815 3681.3899 3681.3983 3681.4067 3681.4151 3681.4235 3681.4319 3681.4403 3681.4487 3681.4571 3681.4655 3681.4739 3681.4823
17,3685.4639,520.799999999781,2041,2056,0.38283848288243866,0.6123887097389357,0.998410118338,0.9998412698412699,pupil,-94.4555947312379,-54.144914305133554,449.0612925959183,3685.4639 3685.4723 3685.4807 3685.4891 3685.4975 3685.5059 3685.5143 3685.5227 3685.5311 3685.5395 3685.5479 3685.5563 3685.5647 3685.5731 3685.5815 3685.5899 3685.5983 3685.6067 3685.6151 3685.6235 3685.6319 3685.6403 3685.6487 3685.6571 3685.6655 3685.6739 3685.6823 3685.6907 3685.6991 3685.7075 3685.7159 3685.7243 3685.7327 3685.7411 3685.7495 3685.7579 3685.7663 3685.7747 3685.7831 3685.7915 3685.7999 3685.8083 3685.8167 3685.8251 3685.8335 3685.8419 3685.8503 3685.8587 3685.8671 3685.8755 3685.8839 3685.8923 3685.9007 3685.9091 3685.9175 3685.9259 3685.9343 3685.9427 3685.9511 3685.9595 3685.9679 3685.9763 3685.9847
18,3689.4707,907.2000000001026,2160,2187,0.41275669077557525,0.6831724477986383,0.950117455355,1.0,pupil,-74.63411277980325,-85.17635165229342,457.6808578599528,3689.4707 3689.4791 3689.4875 3689.4959 3689.5043 3689.5127 3689.5211 3689.5295 3689.5379 3689.5463 3689.5547 3689.5631 3689.5715 3689.5799 3689.5883 3689.5967 3689.6051 3689.6135 3689.6219 3689.6303 3689.6387 3689.6471 3689.6555 3689.6639 3689.6723 3689.6807 3689.6975 3689.7059 3689.7143 3689.7227 3689.7311 3689.7395 3689.7479 3689.7563 3689.7647 3689.7731 3689.7815 3689.7899 3689.7983 3689.8067 3689.8151 3689.8235 3689.8319 3689.8403 3689.8487 3689.8571 3689.8655 3689.8739 3689.8823 3689.8907 3689.8991 3689.9075 3689.9159 3689.9243 3689.9327 3689.9411 3689.9495 3689.9579 3689.9663 3689.9747 3689.9831 3689.9915 3689.9999 3690.0083 3690.0167 3690.0251 3690.0335 3690.0419 3690.0503 3690.0587 3690.0671 3690.0755 3690.0839 3690.0923 3690.1007 3690.1091 3690.1175 3690.1259 3690.1343 3690.1427 3690.1511 3690.1595 3690.1679 3690.1763 3690.1847 3690.1931 3690.2015 3690.2099 3690.2183 3690.2267 3690.2351 3690.2435 3690.2519 3690.2603 3690.2687 3690.2771 3690.2855 3690.2939 3690.3023 3690.3107 3690.3191 3690.3275 3690.3359 3690.3443 3690.3527 3690.3611 3690.3695 3690.3779
19,3695.2247,604.7999999996136,2332,2350,0.3902387930164194,0.6535801786595046,0.950103108725,0.9992043597621229,pupil,-91.00639110092824,-72.67882488572388,457.01864548399215,3695.2247 3695.2331 3695.2415 3695.2499 3695.2583 3695.2667 3695.2751 3695.2835 3695.2919 3695.3003 3695.3087 3695.3171 3695.3255 3695.3339 3695.3423 3695.3507 3695.3591 3695.3675 3695.3759 3695.3843 3695.3927 3695.4011 3695.4095 3695.4179 3695.4263 3695.4347 3695.4431 3695.4515 3695.4599 3695.4683 3695.4767 3695.4851 3695.4935 3695.5019 3695.5103 3695.5187 3695.5271 3695.5355 3695.5439 3695.5523 3695.5607 3695.5691 3695.5775 3695.5859 3695.5943 3695.6027 3695.6111 3695.6195 3695.6279 3695.6363 3695.6447 3695.6531 3695.6615 3695.6699 3695.6783 3695.6867 3695.6951 3695.7035 3695.7119 3695.7203 3695.7287 3695.7371 3695.7455 3695.7539 3695.7623 3695.7707 3695.7791 3695.7875 3695.7959 3695.8043 3695.8127 3695.8211 3695.8295
