id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
2,5616.901099,756.0000000003129,155,177,0.46034371210741987,0.5913007909596231,0.920271840212,1.0,pupil,-36.23656761053213,-41.877402512635626,421.71264914390764,5616.901099 5616.909499 5616.917899 5616.926299 5616.934699 5616.943099 5616.951499 5616.959899 5616.968299 5616.976699 5616.985099 5616.993499 5617.001899 5617.010299 5617.018699 5617.027099 5617.035499 5617.043899 5617.052299 5617.060699 5617.069099 5617.077499 5617.085899 5617.094299 5617.102699 5617.111099 5617.119499 5617.127899 5617.136299 5617.144699 5617.153099 5617.161499 5617.169899 5617.178299 5617.186699 5617.195099 5617.203499 5617.211899 5617.220299 5617.228699 5617.237099 5617.245499 5617.253899 5617.262299 5617.270699 5617.279099 5617.287499 5617.295899 5617.304299 5617.312699 5617.321099 5617.329499 5617.337899 5617.346299 5617.354699 5617.363099 5617.371499 5617.379899 5617.388299 5617.396699 5617.405099 5617.413499 5617.421899 5617.430299 5617.438699 5617.447099 5617.455499 5617.463899 5617.472299 5617.480699 5617.489099 5617.497499 5617.505899 5617.514299 5617.522699 5617.531099 5617.539499 5617.547899 5617.556299 5617.564699 5617.573099 5617.581499 5617.589899 5617.598299 5617.606699 5617.615099 5617.623499 5617.631899 5617.640299 5617.648699 5617.657099
3,5622.722299,344.3999999999505,328,339,0.49691250329263426,0.7199808065819098,0.961929301072,1.0,pupil,-12.914179486646622,-95.82385949302733,437.79057704356376,5622.722299 5622.730699 5622.739099 5622.747499 5622.755899 5622.764299 5622.772699 5622.781099 5622.789499 5622.797899 5622.806299 5622.814699 5622.823099 5622.831499 5622.839899 5622.848299 5622.856699 5622.865099 5622.873499 5622.881899 5622.890299 5622.898699 5622.907099 5622.915499 5622.923899 5622.932299 5622.940699 5622.949099 5622.957499 5622.965899 5622.974299 5622.982699 5622.991099 5622.999499 5623.007899 5623.016299 5623.024699 5623.033099 5623.041499 5623.049899 5623.058299 5623.066699
4,5626.729099,638.3999999998196,448,467,0.48968393910596253,0.7467101228407453,0.98417637133,1.0,pupil,-18.31673731832564,-108.97597924071592,445.2629606941325,5626.729099 5626.737499 5626.745899 5626.754299 5626.762699 5626.771099 5626.779499 5626.787899 5626.796299 5626.804699 5626.813099 5626.821499 5626.829899 5626.838299 5626.846699 5626.855099 5626.863499 5626.871899 5626.880299 5626.888699 5626.897099 5626.905499 5626.913899 5626.922299 5626.930699 5626.939099 5626.947499 5626.955899 5626.964299 5626.972699 5626.981099 5626.989499 5626.997899 5627.006299 5627.014699 5627.023099 5627.031499 5627.039899 5627.048299 5627.056699 5627.065099 5627.073499 5627.081899 5627.090299 5627.098699 5627.107099 5627.115499 5627.123899 5627.132299 5627.140699 5627.149099 5627.157499 5627.165899 5627.174299 5627.182699 5627.191099 5627.199499 5627.207899 5627.216299 5627.224699 5627.233099 5627.241499 5627.249899 5627.258299 5627.266699 5627.275099 5627.283499 5627.291899 5627.300299 5627.308699 5627.317099 5627.325499 5627.333899 5627.342299 5627.350699 5627.359099 5627.367499
5,5627.779099,3250.799999999799,479,576,0.48459762366095915,0.747754110138208,0.997890998518,1.0,pupil,-22.017237577268883,-109.98005201725175,447.3433264479494,5627.779099 5627.770699 5627.762299 5627.753899 5627.745499 5627.737099 5627.728699 5627.720299 5627.711899 5627.703499 5627.695099 5627.686699 5627.678299 5627.669899 5627.661499 5627.653099 5627.644699 5627.636299 5627.627899 5627.619499 5627.611099 5627.602699 5627.594299 5627.585899 5627.577499 5627.569099 5627.560699 5627.552299 5627.543899 5627.535499 5627.527099 5627.518699 5627.510299 5627.501899 5627.493499 5627.485099 5627.476699 5627.468299 5627.459899 5627.451499 5627.443099 5627.434699 5627.426299 5627.417899 5627.409499 5627.401099 5627.392699 5627.384299 5627.375899 5630.735899 5630.744299 5630.752699 5630.761099 5630.769499 5630.777899 5630.786299 5630.794699 5630.803099 5630.811499 5630.819899 5630.828299 5630.836699 5630.845099 5630.853499 5630.861899 5630.870299 5630.878699 5630.887099 5630.895499 5630.903899 5630.912299 5630.920699 5630.929099 5630.937499 5630.945899 5630.954299 5630.962699 5630.971099 5630.979499 5630.987899 5630.996299 5631.004699 5631.013099 5631.021499 5631.029899
6,5632.071499,420.00000000007276,607,620,0.49715564890371927,0.739843321153219,0.956469426412,1.0,pupil,-12.89939764042154,-104.98412133229452,441.1341851949089,5632.071499 5632.079899 5632.088299 5632.096699 5632.105099 5632.113499 5632.121899 5632.130299 5632.138699 5632.147099 5632.155499 5632.163899 5632.172299 5632.180699 5632.189099 5632.197499 5632.205899 5632.214299 5632.222699 5632.231099 5632.239499 5632.247899 5632.256299 5632.264699 5632.273099 5632.281499 5632.289899 5632.298299 5632.306699 5632.315099 5632.323499 5632.331899 5632.340299 5632.348699 5632.357099 5632.365499 5632.373899 5632.382299 5632.390699 5632.399099 5632.407499 5632.415899 5632.424299 5632.432699 5632.441099 5632.449499 5632.457899 5632.466299 5632.474699 5632.483099 5632.491499
7,5636.212699,310.80000000019936,731,740,0.4736757735943583,0.6421602548683665,0.978745945233,1.0,pupil,-28.0581127353875,-62.585149520218266,428.8436360076618,5636.212699 5636.221099 5636.229499 5636.237899 5636.246299 5636.254699 5636.263099 5636.271499 5636.279899 5636.288299 5636.296699 5636.305099 5636.313499 5636.321899 5636.330299 5636.338699 5636.347099 5636.355499 5636.363899 5636.372299 5636.380699 5636.389099 5636.397499 5636.405899 5636.414299 5636.422699 5636.431099 5636.439499 5636.447899 5636.456299 5636.464699 5636.473099 5636.498299 5636.506699 5636.515099 5636.523499
8,5640.219499,378.0000000006112,850,862,0.404971354932748,0.6500906513239271,0.682706760944,1.0,pupil,-79.10873020672999,-70.14378629050653,452.22685305666005,5640.219499 5640.227899 5640.236299 5640.244699 5640.253099 5640.261499 5640.269899 5640.278299 5640.286699 5640.295099 5640.303499 5640.311899 5640.320299 5640.328699 5640.337099 5640.345499 5640.353899 5640.362299 5640.370699 5640.379099 5640.387499 5640.395899 5640.404299 5640.412699 5640.421099 5640.429499 5640.437899 5640.446299 5640.454699 5640.463099 5640.471499 5640.479899 5640.488299 5640.496699 5640.505099 5640.513499 5640.521899 5640.530299 5640.538699 5640.547099 5640.555499 5640.563899 5640.572299 5640.580699 5640.589099 5640.597499
9,5644.411099,352.79999999966094,975,986,0.4638174100529785,0.6811468775907523,0.997454668375,1.0,pupil,-35.87657516632545,-80.5022614104705,441.02391312955547,5644.411099 5644.419499 5644.427899 5644.436299 5644.444699 5644.453099 5644.461499 5644.469899 5644.478299 5644.486699 5644.495099 5644.503499 5644.511899 5644.528699 5644.537099 5644.545499 5644.553899 5644.562299 5644.570699 5644.579099 5644.587499 5644.595899 5644.604299 5644.612699 5644.621099 5644.629499 5644.637899 5644.646299 5644.654699 5644.663099 5644.671499 5644.679899 5644.688299 5644.696699 5644.705099 5644.713499 5644.721899 5644.730299 5644.738699 5644.747099 5644.755499 5644.763899
10,5648.518699,310.80000000019936,1098,1107,0.49220847725707834,0.6477901086723716,0.999781948523,1.0,pupil,-15.445005957645728,-63.93604638988626,423.5329800647517,5648.518699 5648.527099 5648.535499 5648.543899 5648.552299 5648.560699 5648.569099 5648.577499 5648.585899 5648.594299 5648.602699 5648.611099 5648.619499 5648.627899 5648.636299 5648.644699 5648.653099 5648.661499 5648.669899 5648.678299 5648.686699 5648.695099 5648.703499 5648.711899 5648.720299 5648.728699 5648.737099 5648.745499 5648.753899 5648.762299 5648.770699 5648.779099 5648.787499 5648.795899 5648.804299 5648.812699 5648.821099 5648.829499
11,5653.441099,378.0000000006112,1245,1256,0.49200118290949313,0.6635067078866025,0.937644105808,1.0,pupil,-15.754543354490826,-70.72193584743597,427.1432068595334,5653.441099 5653.449499 5653.457899 5653.466299 5653.474699 5653.483099 5653.491499 5653.499899 5653.508299 5653.516699 5653.525099 5653.533499 5653.541899 5653.550299 5653.558699 5653.567099 5653.575499 5653.583899 5653.592299 5653.600699 5653.609099 5653.617499 5653.625899 5653.634299 5653.642699 5653.651099 5653.659499 5653.667899 5653.676299 5653.684699 5653.693099 5653.701499 5653.709899 5653.718299 5653.726699 5653.735099 5653.743499 5653.751899 5653.760299 5653.768699 5653.777099 5653.785499 5653.793899 5653.802299 5653.810699 5653.819099
