id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
4,4787.1239,630.0000000001091,449,468,0.4427629934603276,0.5243542616027782,0.979799151887,0.9998684210526317,pupil,-46.756077708945355,-15.929916812579135,413.28843200838816,4787.1239 4787.1323 4787.1407 4787.1491 4787.1575 4787.1659 4787.1743 4787.1827 4787.1911 4787.1995 4787.2079 4787.2163 4787.2247 4787.2331 4787.2415 4787.2499 4787.2583 4787.2667 4787.2751 4787.2835 4787.2919 4787.3003 4787.3087 4787.3171 4787.3255 4787.3339 4787.3423 4787.3507 4787.3591 4787.3675 4787.3759 4787.3843 4787.3927 4787.4011 4787.4095 4787.4179 4787.4263 4787.4347 4787.4431 4787.4515 4787.4599 4787.4683 4787.4767 4787.4851 4787.4935 4787.5019 4787.5103 4787.5187 4787.5271 4787.5355 4787.5439 4787.5523 4787.5607 4787.5691 4787.5775 4787.5859 4787.5943 4787.6027 4787.6111 4787.6195 4787.6279 4787.6363 4787.6447 4787.6531 4787.6615 4787.6699 4787.6783 4787.6867 4787.6951 4787.7035 4787.7119 4787.7203 4787.7287 4787.7371 4787.7455 4787.7539
5,4791.7019,302.39999999957945,585,594,0.41923368453783416,0.6710660289848228,0.967049736947,1.0,pupil,-69.43042078890329,-79.4887002908139,455.90491695781685,4791.7019 4791.7103 4791.7187 4791.7271 4791.7355 4791.7439 4791.7523 4791.7607 4791.7691 4791.7775 4791.7859 4791.7943 4791.8027 4791.8111 4791.8195 4791.8279 4791.8363 4791.8447 4791.8531 4791.8615 4791.8699 4791.8783 4791.8867 4791.8951 4791.9035 4791.9119 4791.9203 4791.9287 4791.9371 4791.9455 4791.9539 4791.9623 4791.9707 4791.9875 4791.9959 4792.0043
6,4796.1707,512.4000000005253,719,734,0.43798483627176465,0.709946549670666,0.996994409102,1.0,pupil,-55.98194264603252,-95.90445041022959,455.2482661168387,4796.1707 4796.1791 4796.1875 4796.1959 4796.2043 4796.2127 4796.2211 4796.2295 4796.2379 4796.2463 4796.2547 4796.2631 4796.2715 4796.2799 4796.2883 4796.2967 4796.3051 4796.3135 4796.3219 4796.3303 4796.3387 4796.3471 4796.3555 4796.3639 4796.3723 4796.3807 4796.3891 4796.3975 4796.4059 4796.4143 4796.4227 4796.4311 4796.4395 4796.4479 4796.4563 4796.4647 4796.4731 4796.4815 4796.4899 4796.4983 4796.5067 4796.5151 4796.5235 4796.5319 4796.5403 4796.5487 4796.5571 4796.5655 4796.5739 4796.5823 4796.5907 4796.5991 4796.6075 4796.6159 4796.6243 4796.6327 4796.6411 4796.6495 4796.6579 4796.6663 4796.6747 4796.6831
7,4800.4547,302.39999999957945,847,856,0.43512697260294164,0.6736523273430676,0.997263973326,1.0,pupil,-56.707133521942055,-78.80253965412433,447.14693106977484,4800.4547 4800.4631 4800.4715 4800.4799 4800.4883 4800.4967 4800.5051 4800.5135 4800.5219 4800.5303 4800.5387 4800.5471 4800.5555 4800.5639 4800.5723 4800.5807 4800.5891 4800.5975 4800.6059 4800.6143 4800.6227 4800.6311 4800.6395 4800.6479 4800.6563 4800.6647 4800.6731 4800.6815 4800.6899 4800.6983 4800.7067 4800.7235 4800.7319 4800.7403 4800.7487 4800.7571
8,4804.4615,873.5999999998967,966,992,0.40993516169589883,0.6128874698275706,0.996538145373,1.0,pupil,-73.15950165449374,-52.91260076908585,440.27185565413384,4804.4615 4804.4699 4804.4867 4804.4951 4804.5035 4804.5119 4804.5203 4804.5287 4804.5371 4804.5455 4804.5539 4804.5623 4804.5707 4804.5875 4804.5959 4804.6043 4804.6127 4804.6211 4804.6295 4804.6379 4804.6463 4804.6547 4804.6631 4804.6715 4804.6799 4804.6883 4804.6967 4804.7051 4804.7135 4804.7219 4804.7303 4804.7387 4804.7471 4804.7555 4804.7639 4804.7723 4804.7891 4804.7975 4804.8059 4804.8143 4804.8227 4804.8311 4804.8395 4804.8479 4804.8563 4804.8647 4804.8731 4804.8815 4804.8899 4804.8983 4804.9067 4804.9151 4804.9235 4804.9319 4804.9403 4804.9487 4804.9571 4804.9655 4804.9739 4804.9907 4804.9991 4805.0075 4805.0159 4805.0243 4805.0327 4805.0411 4805.0495 4805.0579 4805.0663 4805.0747 4805.0831 4805.0915 4805.0999 4805.1083 4805.1167 4805.1251 4805.1335 4805.1587 4805.1671 4805.1755 4805.1923 4805.2007 4805.2091 4805.2175 4805.2259 4805.2343 4805.2427 4805.2511 4805.2595 4805.2679 4805.2763 4805.2847 4805.2931 4805.3015 4805.3099 4805.3183 4805.3267 4805.3351
9,4809.6779,369.59999999999127,1122,1133,0.4304255471562244,0.6261811330003622,0.811452001751,1.0,pupil,-58.41814989405273,-57.732340786226615,437.48272820097594,4809.6779 4809.6863 4809.6947 4809.7031 4809.7115 4809.7199 4809.7283 4809.7367 4809.7451 4809.7535 4809.7619 4809.7703 4809.7787 4809.7871 4809.7955 4809.8039 4809.8123 4809.8207 4809.8291 4809.8375 4809.8459 4809.8543 4809.8627 4809.8711 4809.8795 4809.8879 4809.8963 4809.9047 4809.9131 4809.9215 4809.9299 4809.9383 4809.9467 4809.9551 4809.9635 4809.9719 4809.9803 4809.9887 4809.9971 4810.0055 4810.0139 4810.0223 4810.0307 4810.0391 4810.0475
10,4813.6847,436.8000000004031,1241,1254,0.3900247155761153,0.5421019330190471,0.8057429453,1.0,pupil,-84.41960036991283,-23.612215985642838,427.3524851062344,4813.6847 4813.6931 4813.7015 4813.7099 4813.7183 4813.7267 4813.7351 4813.7435 4813.7519 4813.7603 4813.7687 4813.7771 4813.7855 4813.7939 4813.8023 4813.8107 4813.8191 4813.8275 4813.8359 4813.8443 4813.8527 4813.8611 4813.8695 4813.8863 4813.8947 4813.9031 4813.9115 4813.9199 4813.9283 4813.9367 4813.9451 4813.9535 4813.9619 4813.9703 4813.9787 4813.9871 4813.9955 4814.0039 4814.0123 4814.0207 4814.0291 4814.0375 4814.0459 4814.0543 4814.0627 4814.0711 4814.0795 4814.0879 4814.0963 4814.1047 4814.1131 4814.1215
11,4817.6915,1058.3999999998923,1361,1393,0.44131517573986156,0.6421105126083002,0.651217662177,1.0,pupil,-50.99390510132099,-64.16162154078943,437.95991673445275,4817.6915 4817.6999 4817.7083 4817.7167 4817.7251 4817.7335 4817.7419 4817.7503 4817.7587 4817.7671 4817.7755 4817.7839 4817.7923 4817.8007 4817.8091 4817.8175 4817.8259 4817.8343 4817.8427 4817.8511 4817.8595 4817.8679 4817.8763 4817.8931 4817.9015 4817.9099 4817.9183 4817.9267 4817.9351 4817.9435 4817.9519 4817.9603 4817.9687 4817.9771 4817.9855 4817.9939 4818.0023 4818.0107 4818.0191 4818.0275 4818.0359 4818.0443 4818.0527 4818.0611 4818.0695 4818.0779 4818.0863 4818.0947 4818.1031 4818.1115 4818.1199 4818.1283 4818.1367 4818.1451 4818.1535 4818.1619 4818.1703 4818.1787 4818.1871 4818.1955 4818.2039 4818.2123 4818.2207 4818.2291 4818.2375 4818.2459 4818.2543 4818.2627 4818.2711 4818.2795 4818.2879 4818.2963 4818.3047 4818.3131 4818.3215 4818.3299 4818.3383 4818.3467 4818.3551 4818.3635 4818.3719 4818.3803 4818.3887 4818.3971 4818.4055 4818.4139 4818.4223 4818.4307 4818.4391 4818.4475 4818.4559 4818.4643 4818.4727 4818.4811 4818.4895 4818.4979 4818.5063 4818.5147 4818.5231 4818.5315 4818.5399 4818.5483 4818.5567 4818.5651 4818.5735 4818.5819 4818.5903 4818.5987 4818.6071 4818.6155 4818.6239 4818.6323 4818.6407 4818.6491 4818.6575 4818.6659 4818.6743 4818.6827 4818.6911 4818.6995 4818.7079 4818.7163 4818.7247 4818.7331 4818.7415 4818.7499
12,4821.9335,646.79999999953,1488,1507,0.43746155531706993,0.6351255517229538,0.980648210913,1.0,pupil,-53.58169764636904,-61.29652021110551,437.5189625737978,4821.9335 4821.9419 4821.9503 4821.9587 4821.9671 4821.9755 4821.9923 4822.0007 4822.0091 4822.0175 4822.0259 4822.0343 4822.0427 4822.0511 4822.0595 4822.0679 4822.0763 4822.0847 4822.0931 4822.1015 4822.1099 4822.1183 4822.1267 4822.1351 4822.1435 4822.1519 4822.1603 4822.1687 4822.1771 4822.1855 4822.1939 4822.2023 4822.2107 4822.2191 4822.2275 4822.2359 4822.2443 4822.2527 4822.2611 4822.2695 4822.2779 4822.2863 4822.2947 4822.3031 4822.3115 4822.3199 4822.3283 4822.3367 4822.3451 4822.3535 4822.3619 4822.3703 4822.3787 4822.3871 4822.3955 4822.4039 4822.4123 4822.4207 4822.4291 4822.4375 4822.4459 4822.4543 4822.4627 4822.4711 4822.4795 4822.4879 4822.4963 4822.5047 4822.5131 4822.5215 4822.5299 4822.5383 4822.5467 4822.5551 4822.5635 4822.5719 4822.5803
13,4826.2343,327.5999999996202,1616,1626,0.4159037128488638,0.5963069424956464,0.979071101193,1.0,pupil,-67.92846179981316,-45.47493424134889,434.4754079558235,4826.2343 4826.2427 4826.2511 4826.2595 4826.2679 4826.2763 4826.2847 4826.2931 4826.3015 4826.3099 4826.3183 4826.3267 4826.3351 4826.3435 4826.3519 4826.3603 4826.3687 4826.3771 4826.3855 4826.3939 4826.4023 4826.4107 4826.4191 4826.4275 4826.4359 4826.4443 4826.4527 4826.4611 4826.4695 4826.4779 4826.4863 4826.4947 4826.5031 4826.5115 4826.5199 4826.5283 4826.5367 4826.5451 4826.5535 4826.5619
